Scene ID,Scene Start,Scene End,Valence,Arousal,Dominance,Audio Energy,Spectral Centroid,mfcc1,mfcc2,mfcc3,mfcc4
sc57,2690,2853,5.24165853658537,4.29229268292683,5.33907317073171,0.057413424546723,1468.27693809238,-236.393622102964,152.993259402901,-39.2437606602075,37.5231876630161
sc58,2855,2860,6.01727272727273,3.81454545454545,5.61272727272727,0.063684551689473,1575.69054527462,-229.624612780432,131.73450666988,-12.4130684806945,26.5635818950059
sc59,2861,2992,5.74473214285714,4.07928571428571,5.53714285714286,0.030805255619341,1905.49029485268,-260.40962902044,119.380185819675,-10.0579141636083,25.5450764886354
sc60,2993,2997,5.555,3.6625,5.7325,0.023445901178684,1353.88687051019,-311.184320484257,157.206360015877,-28.1169447762919,36.6903363512738
sc61,2998,3072,5.33688311688312,4.40558441558442,5.30675324675325,0.039025065185515,1755.61405006673,-262.765928033133,132.762148119877,-27.8873187629056,23.6914419780944
sc62,3073,3077,5.035,4.6525,5.11,0.078186167709734,913.735409347799,-233.271286651379,218.08084528667,-41.2423188813601,17.948614478601
sc63,3078,3101,5.64027777777778,4.00222222222222,5.72805555555556,0.058246242846599,1541.05273347859,-258.257293988366,128.075646723634,5.15803214973523,42.8300105534464
sc64,3103,3135,5.32904761904762,3.88785714285714,5.55547619047619,0.050752671350517,1224.8604553024,-243.262796360715,172.170254550231,-33.9853086566889,24.9364465077917
sc65,3139,3160,5.31333333333333,4.15272727272727,5.34181818181818,0.044372983320786,1130.51854488134,-256.030283518672,175.44409954606,-18.6606482145403,25.90020055219
sc66,3161,3251,5.66037037037037,4.00935185185185,5.53148148148148,0.056775525712625,1745.36794174331,-230.827236129528,119.379154284122,-8.30375121773244,43.4567562924017
sc67,3252,3271,5.626,3.692,5.236,0.042412663127294,1161.09151946014,-259.549592755542,171.347392969617,-17.5616561694043,29.1946112684862
sc68,3273,3295,5.57045454545455,4.00363636363636,5.47181818181818,0.03954300987293,1918.31686109866,-233.608840960605,122.196530154727,-20.7167492620842,23.2703612980933
sc69,3297,3299,6.165,4.68,5.925,0.010535976114933,1077.17640213013,-424.699120139275,153.554847635006,12.628675952481,29.2338144570793
sc70,3300,3302,5.332,4.456,5.254,0.020137592762192,1473.13749620491,-325.322069676218,144.351147307985,-11.1932777437751,27.961203031048
sc71,3303,3316,5.49333333333333,4.14888888888889,5.79777777777778,0.065452124045384,1444.76415140669,-218.65007777116,143.782351755134,-23.1240244895913,26.7498135287545
sc78,3305,3371,5.60428571428571,4.28714285714286,5.31285714285714,0.194363930172351,1719.79618644718,-87.3151402164831,127.210928285996,-25.9669258336417,39.4706237505345
sc72,3317,3328,5.46346153846154,4.37038461538462,5.42538461538462,0.321931827042162,1650.84896104572,-17.9822784423244,136.898927398562,-44.2978718195248,31.9793507906991
sc73,3329,3336,5.57166666666667,4.505,5.19,0.150354554702421,2430.93612766044,-49.6992627195915,93.2276911916893,-34.3036956870155,43.7748372647913
sc74,3337,3343,5.60769230769231,4.03461538461538,5.53384615384615,0.372224576234121,2027.60912505763,17.3747165466348,103.897157201397,-26.682636883819,57.3520466470412
sc79,3372,3383,5.9551724137931,4.11655172413793,5.72,0.102403913607845,1597.16994729566,-154.325660907868,137.769653511051,-20.2621922298303,49.6998115182362
sc80,3385,3389,4.41,5.36,4.68,0.347467435806096,1293.65344540492,-30.8916511327641,161.548572771307,-49.0824307494272,43.1753135743995
sc81,3390,3419,5.92061224489796,4.5869387755102,5.62081632653061,0.166137900531332,1511.08764132164,-91.3780802013857,148.08147149274,-30.8220713186841,36.1996194568302
sc83,3420,3425,4.68,5.515,4.62,0.199957661194445,1913.29400654686,-44.3440692508155,111.068695795626,-14.6842421691862,35.6526892941349
sc84,3426,3533,5.55565217391304,4.13295652173913,5.62304347826087,0.051990651953271,1620.54258652151,-263.080576403891,121.398830688809,11.2986041169222,33.6143198076289
sc85,3534,3552,5.45692307692308,3.66,5.54576923076923,0.276373097246448,1455.76273723461,-80.555909584372,149.685567425273,-32.3063295653531,32.3282551449131
sc86,3553,3763,5.69784232365145,4.03074688796681,5.54734439834025,0.071640001886193,1115.30913634954,-269.015511316838,159.801376287056,-14.5658720171269,42.3237512226724
sc87,3764,3790,4.90411764705882,4.28941176470588,5.04647058823529,0.030703951259629,1139.88365478996,-351.589303812848,146.91636546057,-1.2644395723205,57.2268371552281
sc89,3794,3836,5.30855263157895,4.29421052631579,5.38092105263158,0.166507596800943,1542.69768467004,-104.63854080277,136.907565122156,0.410141786428644,26.5823555470488
sc91,3839,3846,5.68,4.13769230769231,5.75153846153846,0.166557845885284,1644.12189730268,-111.493642581091,131.40560329157,-5.35026175655828,35.4587185932852
sc93,3851,3860,5.2585,3.9505,5.3715,0.088799920400821,1488.73666358019,-181.195232076161,144.932431667686,-7.77216875690892,34.5630155667518
sc95,3863,3920,5.78383333333333,3.95266666666667,5.61033333333333,0.15133109779435,1312.30691827723,-133.341890064557,148.816639408963,-7.13841440565544,35.9243576376603
sc96,3922,3930,5.35631578947368,4.62421052631579,5.23368421052632,0.233860714485131,1346.93725714811,-63.5074477623378,151.670785437272,-17.0794566677031,39.5183353757177
sc97,3931,3944,5.34625,4.143125,5.3375,0.14361848661004,1516.55968316836,-83.4724739872792,141.372015392235,-26.3407159305115,35.0526266203548
sc98,3945,3954,5.55615384615385,3.72076923076923,5.46461538461538,0.124930259511681,1698.04529999274,-100.312123977989,135.7837108431,-30.8732738901683,31.145823409722
sc100,3955,3960,5.34454545454546,3.79,5.56,0.102513211021448,1287.74051919676,-156.937305747338,178.256491942125,-44.6521417619377,31.7454519396367
sc101,3961,3975,5.74133333333333,3.58933333333333,5.57066666666667,0.05998002345742,1371.92147184894,-259.597299671451,163.077880778187,-44.1295879228783,33.1150027956966
sc102,3976,4018,5.64295454545455,3.93159090909091,5.56681818181818,0.047764834524377,1504.54941184369,-221.40510841639,155.141297519533,-40.0231107736283,38.4036367518762
sc103,4019,4059,5.1865625,4.0115625,5.1578125,0.035379601870779,1406.76245160258,-272.413245106573,154.884979473129,-27.563470420026,23.3312399144547
sc104,4060,4102,5.7748,3.9828,5.4656,0.057701315172751,1269.112895799,-220.636272256035,172.716713764187,-46.4659064728085,28.8642922403877
sc105,4103,4352,5.59172794117647,4.10305147058824,5.67033088235294,0.051653996650388,1479.13857233176,-256.654352301429,142.452981675405,-26.8819244974461,44.2335519609003
sc115,4209,4936,5.19224,4.08856,5.42888,0.122511804718953,1457.39613589537,-185.123111488796,145.117523953297,-25.149325718097,35.9745503036169
sc106,4353,4412,5.6975,3.89321428571429,5.58857142857143,0.062307605452941,1077.3300990755,-242.1953048136,172.775230466106,-18.9756776508762,28.4389494236938
sc107,4413,4434,5.46347826086957,3.91173913043478,5.23,0.06542063895336,735.166650954186,-295.774517065021,175.34308676497,9.78576530698734,37.0052011399914
sc108,4435,4445,5.660625,3.935,5.92,0.039331512283266,1585.25317378777,-240.580483967568,144.738598103851,-34.5321620564857,27.102416233245
sc109,4446,4556,5.31488636363636,4.05931818181818,5.34193181818182,0.171918648454167,1382.10682062003,-144.6069060992,145.473529887043,-16.622264200398,36.8538050342402
sc110,4557,4582,5.86090909090909,4.30727272727273,5.60227272727273,0.08234124707649,1373.50251891312,-202.232573024824,143.114283482606,-7.81066931443342,33.7787005220433
sc111,4583,4629,5.20355555555556,4.25222222222222,5.16911111111111,0.04807575780811,1503.13337981934,-284.96141148806,123.381627570571,5.96602429523505,39.4979871825531
sc112,4634,4673,5.3248,4.0524,5.3126,0.228736622217014,1671.56452156334,-63.9073757772186,139.951988462987,-42.846528960051,40.1999995013688
sc113,4675,4686,5.592,3.621,5.4445,0.078731410941216,1552.50551882565,-182.93443969449,145.401154628101,-29.3774338716124,39.10072955309
sc114,4687,4748,5.55955882352941,4.26602941176471,5.54176470588235,0.238134498310443,1671.86229800754,-40.5326334920899,140.986506718656,-43.2965607827812,39.9616225271223
sc116,4937,4986,5.42816666666667,4.00466666666667,5.49366666666667,0.055717419776647,1296.66729829516,-246.448736402915,157.018723724485,-25.2452213610679,42.0932791479886
sc117,4987,5009,5.18363636363636,3.59045454545455,5.38545454545455,0.186931194113647,1104.57203927177,-128.630241110151,171.464614160424,-39.0181937431436,46.0638315298727
sc118,5010,5018,5.398125,4.155625,5.260625,0.042588873801364,2034.30936800058,-246.532022407645,114.629016946311,-39.2975449743921,35.1357248091453
sc119,5019,5029,5.55,4.224,5.438,0.220578317474864,1204.98115689627,-114.070954608141,161.77399028018,-39.4169101299075,50.4108974593026
sc120,5030,5041,6.474,3.934,6.096,0.050995879341139,1621.37260795912,-204.288902885452,141.548784682653,-34.8325585485324,29.3265175217119
sc121,5042,5047,5.102,3.894,5.256,0.100231698479227,1612.98051401604,-137.211294380001,140.250077911401,-35.8000250638309,32.1410708214323
sc122,5048,5053,5.695,3.69,5.3075,0.104606656754545,1655.80218825432,-145.711641423346,134.213582398287,-37.9921553739922,37.7526467285829
sc124,5060,5065,4.906,3.504,5.598,0.120204394144937,1610.83807564322,-127.200913199937,143.489572586157,-49.0943547113731,27.307920511835
sc125,5066,5071,4.095,3.6525,5.1425,0.157312001943571,1582.08509560008,-119.946977272407,136.87938143551,-31.23190424079,46.6154890575304
sc126,5072,5089,4.83294117647059,4.47117647058824,5.31764705882353,0.161531450873946,1572.29586689423,-143.868965603675,138.077490638734,-58.0678528856201,20.0909268721058
sc127,5090,5096,5.87722222222222,4.29666666666667,5.66333333333333,0.065010993242499,1687.9557770391,-203.72114570805,140.699024069662,-70.2751353030762,13.8441603166557
sc129,5101,5143,5.57925925925926,3.92,5.26740740740741,0.074570623540047,496.614133988017,-344.760583798894,168.606393692313,43.5532217056895,42.7107458208543
sc132,5221,5254,5.67507246376812,3.85144927536232,5.57942028985507,0.071734523049243,1486.48763094622,-212.499610877977,140.518449730375,-20.3324228839151,35.0483524049187
sc133,5255,5263,5.02,4.29590909090909,4.95772727272727,0.158321087484542,1523.78245715683,-115.711809268428,147.819403200317,-54.3301688732412,29.6965875092674
sc134,5264,5270,5.76928571428571,4.73857142857143,5.52142857142857,0.291955813304386,1357.0789153909,-38.4124104317688,183.381387556343,-71.6224985063258,39.0105696085146
sc135,5271,5276,5.08125,4.86125,5.36125,0.27116173294751,1361.33095821604,-30.7676628013073,176.540475663112,-62.9408370786822,37.1339634998103
sc136,5277,5358,5.22116666666667,4.23616666666667,5.2275,0.18216704028476,1495.61770592409,-84.9687345363669,151.646873299286,-37.7010764695777,34.8312844111466
sc137,5364,5372,5.01071428571429,3.95357142857143,5.49928571428571,0.030112217893511,943.376165714484,-333.328699040742,171.817543022249,-14.9148591363478,23.0520091882267
sc138,5373,5381,5.82375,4.23375,6.0275,0.037804982226355,1003.84930997526,-293.541898655789,186.059885352114,-27.5616046303286,29.6448758137149
sc139,5382,5395,5.50692307692308,4.17307692307692,5.25961538461538,0.159683949797859,1338.24010811556,-116.079023677247,161.230779178244,-38.1695631741901,34.4758592661439
sc140,5396,5489,5.39068493150685,4.14041095890411,5.43534246575343,0.153341010934797,1231.65233145889,-168.22734162584,175.500168901206,-19.8010749995745,36.6637009464873
sc141,5490,5504,5.7668,4.064,5.6368,0.037975631378049,1773.47435615373,-241.212978640096,130.219766114293,-41.0741544396198,25.0647156093537
sc142,5505,5521,5.4,4.41,5.45272727272727,0.100835721172154,1765.30812647126,-149.379873112865,135.557154932574,-52.4349271462338,55.6370343026056
sc143,5522,5527,5.41333333333333,4.33166666666667,5.435,0.034564037077652,1535.70642861811,-242.804119236554,153.112340851688,-51.5148713424646,35.3193103850058
sc144,5528,5577,5.23354430379747,4.26987341772152,5.35784810126582,0.171194413493422,1695.05307491035,-99.6382916932745,140.539740268433,-44.9773224129552,36.5380869414853
sc145,5578,5587,5.50526315789474,4.08,5.49473684210526,0.133607673348228,1915.35836488829,-96.1846498024788,118.550571859074,-24.4742530832442,30.4518437655562
sc147,5605,5617,5.3,3.73,5.7,0.058039368242429,1366.66071561081,-294.971359482702,149.715699013731,-4.33192850804103,39.7427086395612
sc148,5618,5623,4.68142857142857,4.20571428571429,5.16285714285714,0.055880938938649,1560.0125854744,-231.623814433732,149.778403001919,-39.1388138750741,45.9858297973702
sc149,5628,5642,6.135,3.95083333333333,5.68333333333333,0.050258377069491,1349.59941731699,-258.703882284688,142.595627456656,10.671604764304,31.8679510924803
sc151,5645,5647,5.53,4.9,5.61,0.039719917727848,1325.08255990408,-234.776527401105,150.116633407707,-13.5466893868144,24.0638893080569
sc152,5648,5650,5.70888888888889,4.06777777777778,5.64444444444444,0.047639082720907,1411.88762901322,-230.353028650968,143.960088289254,-7.32582287515557,19.3125415082305
sc153,5651,5660,5.63857142857143,4.61714285714286,5.28285714285714,0.063469782893401,1459.97755736552,-194.648059343628,141.180393290204,-13.3258363804983,24.5872454956278
sc154,5664,5665,6.02333333333333,4.28333333333333,5.59166666666667,0.059636195016347,2118.11714253749,-150.340553680453,115.773517029222,-51.3126153560724,36.4934407083755
sc155,5667,5669,5.71333333333333,4.505,6.03666666666667,0.099251774828135,1651.11269152708,-110.100482807112,141.577607376814,-47.4336969690044,44.0526408985114
sc157,5670,5674,4.37333333333333,3.91,4.65333333333333,0.226226307726777,1408.73971794905,-50.5683092817631,147.385130737803,-37.1561160510121,48.191285620321
sc182,5676,5740,5.7,3.145,4.93,0.287886633515548,1708.1451437068,-9.57670753146277,139.546244181765,-46.5173454013589,30.3481365220872
sc168,5697,5700,5.0475,4.11,4.8575,0.26584726209254,1558.71126378016,-19.451310295797,145.96636280704,-39.8817303571153,35.3523375512227
sc170,5701,5712,5.07333333333333,4.52619047619048,5.17952380952381,0.159769734130309,1855.40504746233,-54.8035226401,125.141005762006,-34.0371794551469,34.068637168594
sc178,5720,5727,5.00625,4.49625,5.65625,0.388393467314634,1616.36134534086,31.1262207332524,146.484603000604,-53.8151434523898,28.8536526078885
sc180,5729,5735,5.69058823529412,4.69705882352941,5.67647058823529,0.289214745469181,1849.22758126283,-5.03338732031492,127.367100057246,-44.067012517261,35.1045667823831
sc184,5745,5750,5.71526315789474,4.41473684210526,5.85684210526316,0.29503974512188,1647.37564420146,-7.48422424459079,147.273777798133,-58.5234907459036,18.5126539379035
sc186,5751,5755,4.33111111111111,5.30666666666667,4.67777777777778,0.314560923903387,1831.110560796,10.7332460204134,126.878016667571,-39.3709885924568,32.9003911777434
sc188,5763,5775,5.51125,4.7925,5.57625,0.290320597211206,1386.28450445647,-88.170392644405,153.406895677453,-29.4107629081473,37.5235358138076
sc189,5776,5780,5.66444444444445,3.73222222222222,5.87444444444444,0.062532297394875,1590.6286114678,-202.14755466826,150.15061734105,-47.8239442898075,35.5167931865078
sc191,5783,5799,5.57588235294118,4.15176470588235,5.52,0.062557589117918,1199.69043168857,-296.479659720861,154.820055636543,-6.89389380166494,38.7656434447245
sc192,5800,5886,5.93197368421053,4.24328947368421,5.65355263157895,0.029805235320906,1802.55158678141,-277.077894604412,117.987225111616,11.8956078449058,18.2527113128916
sc193,5891,5902,5.49142857142857,3.92285714285714,5.38142857142857,0.292008088845898,1990.71681988082,-29.8865271855022,110.792860115763,-8.5207756284395,59.7457103417886
sc194,5903,5906,5.19,3.825,4.79,0.323605396771035,905.214135580598,-153.102436185315,186.731841436999,-17.9060104406029,50.247158264799
sc195,5906,5910,5.381,4.775,5.543,0.112560119435152,2998.68294911656,-106.01483204689,64.4766301135447,-14.6049529786597,73.3626381523833
sc196,5911,5916,5.665,4.38375,5.251875,0.035064534394455,1771.16586050174,-334.132775495564,117.774296221788,0.404280230899974,33.683224214531
sc197,5920,5950,5.50666666666667,4.07138888888889,5.46305555555556,0.041743893717376,1787.83828637013,-234.337727879483,125.649532437584,-17.8286113742428,28.3134484213295
sc199,5962,5970,5.9325,3.98083333333333,5.83666666666667,0.027567268696653,935.92528279142,-365.638245804572,188.676855392503,-29.5589546584065,12.5892233134309
sc201,5977,6060,5.37294642857143,4.13133928571429,5.46035714285714,0.032113184109846,2002.80134240487,-286.798052899268,114.035568829883,-37.2214059840459,40.223264965849
sc203,6065,6083,5.67714285714286,3.87392857142857,5.75392857142857,0.047426522120975,1072.81740127803,-312.696816880265,172.859359704626,-29.2410596224311,30.1525698307415
sc204,6085,6093,5.75184210526316,4.27657894736842,5.64171052631579,0.068154370897359,1380.77506283755,-216.704999200547,155.00335653382,-47.7946465455985,16.6380540591993
sc205,6163,6302,5.81579617834395,4.13910828025478,5.7175796178344,0.061407698622201,2626.36603109913,-154.015540171108,84.1730905668137,-11.1405475647935,33.0483863755048
sc206,6303,6307,5.10608695652174,3.98086956521739,5.05782608695652,0.188806487383062,1962.60473537335,-20.5149906906992,118.201794742886,-26.1496450668806,41.4431544620428
sc207,6308,6320,5.37884615384616,4.28115384615385,5.405,0.052501377152352,1526.71145325593,-207.178666556306,151.013382000964,-52.5080018428269,26.2066202107616
sc209,6321,6330,5.57692307692308,4.13692307692308,5.17692307692308,0.212327374968261,1964.46569836369,-56.1336715183373,114.763433622466,-14.6258814495568,57.4527369315394
sc210,6331,6333,5.29571428571429,4.54857142857143,5.62571428571429,0.159163012946168,1628.56188496073,-103.698392391749,134.098962464061,-23.645245167667,63.0934518550918
sc211,6333,6335,5.3225,4.02,5.19,0.095499633211416,1880.26829871806,-134.61167297413,120.995416496965,-40.223333136329,48.4183568263319
sc212,6334,6336,5.23444444444445,4.63888888888889,5.58333333333333,0.129176630059148,1792.52514439999,-110.202574162419,128.513492691802,-37.0667893790235,22.6283628484143
sc213,6337,6339,5.332,4.23,5.378,0.109139575450077,1868.08751867868,-116.550704802786,123.577354652069,-35.5255572343262,38.0125558066293
sc214,6339,6341,5.985,4.175,5.125,0.110501729467214,1825.37208857659,-124.296988335217,122.652049700466,-39.0653555164919,36.8056061330138
sc215,6342,6344,5.422,4.148,5.39,0.138781749757958,1772.83651778621,-114.230799127935,123.669918554985,-13.5863028762917,54.1414777066
sc216,6344,6346,5.432,3.876,5.668,0.136388734425173,2178.96991100006,-102.408803045961,106.740485508828,-13.7829389670168,58.0216859784009
sc217,6347,6349,4.04,4.46666666666667,4.07333333333333,0.123921363795699,3177.61925584998,-60.2989123615131,61.1739849946185,10.1214923570051,47.8388345786071
sc218,6349,6351,5.205,4.34166666666667,4.745,0.115468676963171,3744.06367749382,-42.4217989880046,38.8869610841813,8.36944252620546,35.4537844015211
sc219,6352,6354,5.75666666666667,3.83,5.42666666666667,0.136629491059143,1564.20109597166,-103.679512951902,144.318889304469,-43.0191984461296,32.2556967386182
sc220,6354,6356,6.05,4.86,5.67,0.150863001085956,1648.83898608806,-111.028866949177,138.609227953447,-53.4830534303186,23.1141014775614
sc221,6357,6359,5.39,4.4,5.38,0.221618361576844,1618.14830319505,-32.6521915941194,138.839185140705,-17.2405758867658,20.5408680350072
sc222,6359,6361,5.575,3.74,5.405,0.203518973222549,1736.9625580087,-50.7185793299658,125.876600841503,-10.2080435780584,34.1188159479436
sc223,6362,6364,5.53636363636364,3.89909090909091,5.37772727272727,0.168337909220065,1479.01363459497,-105.001868651929,148.80414611728,-43.2384235057578,25.4950093015739
sc224,6364,6366,5.64333333333333,4.525,5.3525,0.129883746609513,1844.29953960691,-94.3465716997846,125.426921599318,-26.3435631041352,38.7114979047445
sc225,6367,6369,4.93666666666667,6.63,5.37333333333333,0.446586063922529,1220.66772159053,-25.5062096306058,164.629416858115,-13.542664005113,20.4405475564531
sc226,6369,6371,5.59047619047619,4.33619047619048,5.09809523809524,0.130477147111001,1928.27696154057,-89.628150271931,117.581944091109,-5.7804834750283,32.3178385811165
sc227,6372,6374,5.964,4.985,5.781,0.132194418474008,1858.25255600116,-97.2665014422084,121.372277825294,-13.25202746708,26.6455749091363
sc228,6374,6376,5.335,4.2675,5.348125,0.097717502106868,1833.81918611226,-121.422301812522,124.107812811662,-23.8251582749799,39.6593513153435
sc229,6377,6379,5.4525,4.16416666666667,5.12166666666667,0.204037811452312,1818.43228714175,-30.5396976751224,127.100813067481,-16.5562410694,26.4844558659504
sc230,6379,6381,5.14916666666667,4.79833333333333,5.19916666666667,0.225547770080083,1645.67491313406,-24.6127301625003,138.887401439765,-29.7786031341056,33.6865667183647
sc231,6382,6384,5.21769230769231,4.70923076923077,5.35769230769231,0.258950628924025,2121.36853816553,16.2392101317078,122.175236771054,-76.3736259976457,50.0995660203447
sc232,6384,6386,5.088,4.16666666666667,5.062,0.265108170546986,1695.31863303287,-0.737703588028284,149.078290708109,-69.1009443258366,46.1481637654414
sc233,6387,6389,4.99333333333333,4.69,4.8,0.33454546801413,1398.74175895558,-1.88927228484016,162.326985989631,-41.2000444832199,32.077643781176
sc234,6389,6391,4.64,5.09333333333333,5.51333333333333,0.35909324888233,1466.49934373897,4.88206208121389,169.225157459899,-60.2904275169988,43.1882042480985
sc235,6392,6394,4.4,5.2725,4.9525,0.139949546632315,1554.9742119355,-125.699495459001,154.050976429887,-63.0422633106126,16.5481243289367
sc236,6394,6396,4.2425,5.245,4.7,0.192529693071858,1393.63379299307,-118.469165083959,173.515365174337,-61.0321121868324,24.487300438327
sc237,6397,6399,4.85363636363636,4.74909090909091,5.02090909090909,0.251874290258393,1913.85199387463,0.282755872050219,122.460307414573,-52.1130616856694,46.3393816046396
sc238,6399,6401,4.54,4.855,4.65375,0.140334251093453,1814.0037239379,-72.224642956648,132.299626672896,-26.0178058478906,37.0969005129558
sc239,6402,6404,5.189,4.351,5.164,0.1415462335394,2017.64289564483,-82.4013070127828,122.148969709412,-18.7436078850726,34.1834379757321
sc240,6404,6406,4.925,5.035,5.015,0.339586091862996,1854.66195154013,15.7086424288716,125.334088880758,-37.1068352162893,42.0427142279508
sc241,6407,6409,7.32,5,7.16,0.479999216429787,1453.42411238147,37.5588183918813,146.639983087746,-21.4513247676253,36.6342177938124
sc242,6409,6411,5.56333333333333,4.05666666666667,5.35166666666667,0.232001828760834,1416.78561484818,-50.1281301572841,156.878140866033,-33.1396982355555,30.6399307482563
sc243,6412,6414,4.992,4.452,5.154,0.1268522661171,2123.89084708645,-84.0718543471376,105.281649895819,-24.8502672906863,33.2556645865721
sc244,6414,6427,5.11904761904762,3.81142857142857,5.13904761904762,0.135692190928955,1646.13352841379,-124.712754572331,129.3044756154,-9.75139884808582,36.8277160237535
sc245,6416,6429,5.22652173913044,4.53304347826087,5.38652173913043,0.106095132709763,1548.01381700622,-148.641477366186,135.637367479909,-10.479260999511,37.3513404657407
sc246,6419,6432,5.54571428571429,4.00714285714286,5.24,0.143846276866979,1609.35370164212,-115.322068714866,137.311770169993,-20.954604033109,34.2318156749192
sc247,6430,6436,5.3225,4.4125,5.40083333333333,0.142424530130995,1949.61208370339,-80.621163612158,121.280273931,-46.566105410325,34.7490030832213
sc248,6432,6438,5.32,3.6575,5.0825,0.107741662741915,2087.13567091494,-101.419016253192,110.395936550015,-32.7416028957376,37.4544910565913
sc249,6435,6441,5.10454545454545,4.81272727272727,4.71090909090909,0.171704840875484,1972.38857743845,-66.16031624801,118.726592718034,-29.0251501691863,38.5308455979358
sc250,6437,6443,5.73153846153846,4.53846153846154,5.42692307692308,0.216036799519547,1768.67158758091,-46.5397531126232,131.957438895627,-31.148377956053,40.7593620366553
sc251,6440,6446,5.25166666666667,4.28666666666667,5.02666666666667,0.300088997774607,1662.9738107626,1.79802688500318,140.268148223229,-45.2050526738766,50.8019999657447
sc252,6442,6448,4.61555555555556,5.34555555555556,4.93666666666667,0.250203972176066,1863.24392043197,-15.5525739534334,129.541910605015,-50.1151771299867,51.3082910227857
sc253,6445,6451,4.88333333333333,4.50666666666667,4.80888888888889,0.186965627644385,1977.4638523473,-46.132842905727,121.459879904328,-46.34129573991,41.2689252769749
sc254,6447,6453,5.401,3.989,5.31,0.157274779074761,1898.24661153476,-66.4493611372802,128.267183121102,-45.0813661886314,39.4901384965811
sc255,6472,6478,5.69133333333333,3.92133333333333,5.31933333333333,0.114222954881287,1538.37873065967,-131.80989424911,151.147012861664,-44.6165935256929,34.0906211799571
sc256,6474,6480,5.20875,3.845,5.44125,0.086423415761385,1696.461897807,-145.837167320781,140.68719555763,-31.7803957668987,29.302529320088
sc257,6477,6483,5.67529411764706,4.15352941176471,5.47411764705882,0.116643727613461,1812.8380284019,-120.941341439611,133.410382856454,-31.8056830313743,30.724031753226
sc258,6479,6485,5.09263157894737,4.09526315789474,5.09263157894737,0.172104056340032,1854.48032862367,-78.0173006347531,128.701851015012,-53.9033056568333,24.7250569824221
sc259,6482,6488,5.18625,4.20375,5.26125,0.197715581291259,1686.83018796999,-66.6865435484756,143.655142015002,-64.9928197661988,25.6783120889751
sc260,6484,6490,5.93666666666667,3.31333333333333,6.03666666666667,0.262361585614739,1952.19383198426,-26.4261402869563,128.585467339125,-56.5491679655702,36.1314328722848
sc261,6487,6493,5.55857142857143,3.82142857142857,5.36142857142857,0.241006004641254,2489.66673768552,-10.769954088034,94.7892752475724,-40.8601434462834,51.888232523743
sc262,6489,6495,5.17,4.21,5.76,0.184589020443538,2537.33883249842,-19.9792367232226,92.0420627442709,-42.0893758975319,59.0866070980761
sc263,6492,6498,4.86636363636364,4.25818181818182,5.08545454545455,0.16873071387454,2156.83536274085,-47.2161239763988,113.147497622614,-34.8072473092263,45.1315697475683
sc264,6494,6500,5.188,3.928,5.694,0.173531221830401,1822.02059186699,-62.5413513575874,138.126928599783,-37.2958440739017,37.9867103925616
sc265,6497,6503,5.65857142857143,3.86285714285714,5.58142857142857,0.206795168936741,1967.09139541889,-50.1205719249167,134.376959929526,-40.2220674589382,46.067980554084
sc266,6499,6505,5.01428571428571,4.34142857142857,5.18428571428572,0.2375778324789,2329.75953084609,-14.864501144122,105.444369051344,-41.2253550010399,53.7248919960893
sc267,6502,6508,4.86,4.27,4.9675,0.260108174132929,2156.05178724792,-6.09694117936964,113.640221341705,-48.3444797896437,49.8560215768875
sc268,6504,6510,4.88,4.30111111111111,5.10888888888889,0.204618942311303,1985.16487493734,-37.2820671284992,121.75705241891,-44.990599672486,41.1186806470288
sc269,6507,6513,5.48944444444444,3.86277777777778,5.52833333333333,0.180764086429236,1903.49842253209,-63.3023925733576,126.504243509526,-43.5851458938518,39.2788227839703
sc270,6509,6515,5.17,3.84,5.9725,0.331223142120219,1569.05878475675,-17.8024299184596,148.789682892895,-42.5691412525633,34.464632152154
sc271,6512,6518,5.25833333333333,4.40166666666667,5.305,0.259188265784477,1644.71017859471,-56.4062053652304,140.54743573405,-31.8832428524246,35.7152043040664
sc272,6514,6520,5.76,4.23333333333333,5.94333333333333,0.16540443480434,1657.5256085761,-96.3965257505796,139.932119431362,-34.8147007813622,35.9784422405623
sc273,6517,6523,5.33111111111111,4.69777777777778,5.67555555555556,0.083042786803129,1574.68367707226,-153.447620934803,145.171767833959,-41.3195357772629,39.4455487792987
sc274,6519,6525,4.715,4.795,5.04,0.10043142599482,1392.57273687048,-150.540844930856,157.220960292883,-39.9447186315315,37.4239832765505
sc275,6522,6528,5.33818181818182,4.09272727272727,5.40818181818182,0.129572396996874,1488.91946699477,-134.704433583492,155.525590544634,-51.4478814534332,22.819680276376
sc276,6524,6530,5.29666666666667,4.1,5.49333333333333,0.126687416155292,1703.56994685403,-128.595577256346,141.423560295063,-52.0316508929713,19.195289759641
sc277,6527,6533,5.17214285714286,4.205,5.235,0.146227696801048,2234.30972808282,-64.8875949821692,104.303316735529,-40.2900664371042,23.4690793293766
sc278,6529,6535,5,4.61166666666667,5.39333333333333,0.255416205298249,2200.60009858521,-10.4741924731686,109.581129618638,-46.2964027418563,30.1326374679203
sc279,6532,6538,5.17444444444444,4.61222222222222,5.23111111111111,0.30703066011394,2305.20238300238,16.7029496033292,103.865286410728,-47.3552021595646,43.5555332948404
sc280,6534,6540,4.68,5.515,4.62,0.262279440448948,2422.36810793052,-3.16898144617632,95.7376463576219,-43.8135767385149,50.9038900763006
