Scene Start,Scene End,Valence,Arousal,Dominance,Vader neg,Vader neu,Vader pos,Vader compound,Audio Energy,Spectral Centroid,mfcc1,mfcc2,mfcc3,mfcc4
348,382,5.4764,4.1096,5.408,0.069,0.914,0.017,-0.6808,0.154429635211046,2265.94979416096,-37.2997811068293,99.61983878816,-7.89306595696469,18.3163800578785
383,420,5.16536231884058,4.23231884057971,5.3804347826087,0.058,0.887,0.055,0.2941,0.129654365938317,2950.74544896687,-52.3745727585113,78.774792335779,-6.13733960409081,7.59311701546319
420,430,5.20166666666667,4.4375,5.18916666666667,0.099,0.881,0.019,-0.6124,0.108719242121548,2332.53510705581,-68.7764491822238,97.917433483855,-10.9121988364921,12.2271835257474
431,437,5.28142857142857,4.00142857142857,5.54428571428571,0,0.96,0.04,0.0516,0.098228012087391,2236.50134255129,-80.2564691079287,101.621556022025,-8.88722703473139,16.9321989649369
438,440,5.41428571428571,3.97714285714286,5.00714285714286,0,0.832,0.168,0.4648,0.087350332641432,3820.93297742792,-68.1991302606445,54.2431251049174,6.89095859758331,7.58406415514151
441,460,5.19735294117647,4.29352941176471,5.47617647058824,0.081,0.903,0.017,-0.675,0.180056902979056,2283.7844729769,-33.6144706151579,101.184703565643,-8.9718107614774,10.33901300473
461,464,4.895,4.456,5.309,0.235,0.765,0,-0.8109,0.129747757709774,2227.81130881475,-49.579633973137,101.634811413544,-13.6118857950331,21.2647393201652
465,490,5.74857142857143,3.79178571428571,5.65535714285714,0.056,0.944,0,-0.7717,0.104599456513983,2274.72405551226,-89.1981811890436,100.940610968035,-8.69233997352169,16.1727417007026
491,527,5.46655737704918,4.21786885245902,5.2883606557377,0.034,0.892,0.074,0.9108,0.142169717128998,1874.06849342787,-82.8960192589086,118.483985826697,-12.047847310535,16.6278581156794
528,557,5.4675,4.18642857142857,5.22625,0.104,0.848,0.048,-0.9161,0.102375806095003,2794.89260468918,-86.5117464854518,79.1352398282822,-10.5336173862472,12.8211861940404
558,597,5.65518518518518,3.92481481481481,5.17259259259259,0.15,0.763,0.086,-0.8338,0.10838295865766,1958.68452107282,-114.348428273265,113.012353096259,-9.19157468494888,19.9419390302221
598,608,6.325,3.53,5.665,0,1,0,0,0.057180290099861,1896.69717269109,-184.720021333071,119.820792310012,-24.9729030540675,16.7799814621026
609,613,6.01111111111111,3.80777777777778,5.40333333333333,0,0.864,0.136,0.5837,0.053889508766932,2055.65513137737,-184.830005210469,109.620291964796,-18.6630395262886,18.0723003930113
614,640,5.96742857142857,3.73971428571429,5.68171428571429,0.073,0.869,0.058,-0.3568,0.030951019961096,2386.36541391518,-256.552979325734,91.7151493787653,-4.96945577425028,31.2221845479908
641,851,5.67385321100918,3.87426605504587,5.47050458715596,0.04,0.906,0.054,0.7118,0.131837741454665,2333.6372082415,-105.387483347411,97.1806973394457,0.201766308572495,22.7746391170039
860,870,6.13588235294118,3.87529411764706,5.92411764705882,0.076,0.81,0.114,0.4545,0.021838443761272,2401.80077881115,-299.444421661891,97.4838879735889,-2.14830039135543,18.668496258989
871,892,5.68684210526316,4.13894736842105,5.44578947368421,0.068,0.898,0.033,-0.3167,0.020642964676677,2492.52485559398,-306.374221897224,90.6946792403075,5.93371442758018,30.1810108356764
893,950,5.81673469387755,3.64428571428571,5.67897959183674,0.013,0.857,0.13,0.9673,0.018065631807403,3183.04370790102,-322.354693284859,61.2330636648429,5.73392903271002,28.1702509023374
951,1003,5.57854545454546,3.656,5.50454545454546,0.015,0.928,0.057,0.8039,0.041214323508009,2337.06757659273,-206.145216987078,92.249071080411,-33.6273834790421,14.2438979467313
1004,1016,7.25,3.71,6.13,0,0.727,0.273,0.128,0.024714790067692,1515.22798090291,-278.890747243933,136.244305075173,-18.9925936893823,24.6668843200378
1017,1039,5.6825,3.8275,5.75916666666667,0,0.859,0.141,0.802,0.023864999186829,1809.57784726958,-294.867384025063,118.941979183824,10.7057026312128,23.9860409998231
1040,1334,5.84235294117647,3.94781045751634,5.69555555555556,0.036,0.88,0.084,0.9886,0.016121286491145,2533.18277841118,-338.800034025115,88.2413896507269,7.15744158814473,24.341064044491
1335,1340,5.30333333333333,3.34666666666667,5.57666666666667,0,1,0,0,0.016187056842419,2234.94499394031,-276.928279979138,103.461819349435,0.883757659142713,15.2067628924429
1341,1351,5.82565217391304,3.7604347826087,5.65869565217391,0,0.962,0.038,0.4767,0.025839584064422,2074.06473003497,-250.917375570067,105.019127034896,-5.11892323057438,28.3117509287392
1352,1467,5.91308411214953,3.82046728971963,5.61289719626168,0.036,0.886,0.078,0.9471,0.019415546884717,2234.05332745111,-311.015930258734,103.828990212078,0.183618000492329,20.9458517847874
1468,1490,5.67611111111111,3.73555555555556,5.52222222222222,0.043,0.76,0.197,0.9392,0.066350662232675,2371.98507519183,-149.146316172616,95.2422827138913,5.87897848305393,17.1924561838045
1526,1569,6.35631578947368,4.04736842105263,5.95578947368421,0,0.773,0.227,0.9894,0.028082363442581,2264.68223122967,-276.196958901127,100.17008705954,2.28934734144609,21.0792058175366
1570,1612,5.56791044776119,3.83253731343284,5.4910447761194,0.057,0.891,0.053,0.4091,0.024873675124156,2779.37037962334,-275.387023144509,76.2271665822985,1.01672287247689,29.7592133365286
1613,1619,6.09294117647059,3.59705882352941,5.75882352941176,0.079,0.921,0,-0.4973,0.019056091712875,2601.68796466862,-252.940340048867,86.9044523015956,-6.74985446390195,15.4271856906731
1620,1830,5.62615384615385,3.69902564102564,5.52015384615385,0.04,0.89,0.07,0.9621,0.020372579199234,2319.15185103456,-319.522595998763,97.2205394378074,13.709936036602,23.6086116619603
1831,1865,5.404375,3.9565625,5.4365625,0.035,0.93,0.036,-0.2247,0.018308829630567,2323.60836294032,-304.574539219063,91.3245254011117,19.9742619523678,34.9864642302059
1866,1887,5.18125,4.231875,5.194375,0.133,0.867,0,-0.7269,0.026969723328523,1137.08315204363,-325.89230662261,150.26995115533,20.9273644247391,24.737119920979
1888,2190,5.59318965517241,3.84969827586207,5.53150862068966,0.063,0.897,0.041,-0.9769,0.055915124099282,2573.08834510972,-194.593369614573,86.9890258172858,7.60971489850024,23.488632228576
2191,2230,5.70227272727273,4.19363636363636,5.55,0.018,0.799,0.183,0.9451,0.052811223092107,2125.84302856248,-189.758553885743,107.445991921461,-10.6072476346371,13.76736193847
2231,2235,5.65857142857143,4.04428571428571,5.83428571428571,0,1,0,0,0.204149143885504,1709.69017115697,-77.1168131613366,113.349964349353,8.87210270425927,32.5587882539079
2236,2300,5.66891304347826,4.35130434782609,5.65152173913044,0.049,0.874,0.077,0.698,0.198030446524968,2226.17988086,-23.8538608997874,99.3213308387025,-0.965790996311462,23.8562768001523
2301,2470,5.57096551724138,4.15151724137931,5.44593103448276,0.111,0.856,0.034,-0.9937,0.119878273973077,2501.24563871773,-99.9573616189094,87.1634357358553,-0.632669436649912,27.8546148070323
2471,2552,5.91802469135803,3.87666666666667,5.53851851851852,0.034,0.908,0.059,0.7346,0.012067300131189,3278.57973729927,-354.043163650548,55.3053911938668,15.1122547270898,32.8511052169289
2553,2566,5.8275,3.7175,6.375,0,1,0,0,0.00668940427894,2127.61277896353,-398.611577998968,103.748707168982,-42.2221292353538,-34.2530472978244
2567,2573,6.215,4.045,6.47,0,1,0,0,0.010967721765576,2040.91610258836,-367.006139094443,107.540727433913,-44.0803455261651,-27.0272536607817
2574,2580,5.25583333333333,3.415,5.53083333333333,0.09,0.91,0,-0.5484,0.018416867050195,1877.61947428239,-329.357648529369,117.493379582605,-57.7773599102255,-43.0175053608436
2581,2590,5.78272727272727,4.26818181818182,5.39454545454545,0.047,0.919,0.033,-0.128,0.027901625235042,2298.00572013633,-331.444383527889,98.402967609828,-50.220048144603,-27.8359469081883
2591,2667,5.48983333333333,4.00616666666667,5.691,0.113,0.753,0.133,0.5846,0.018197067252086,3118.11013503241,-314.037461219941,60.9971169093941,6.05790007901552,32.446637663528
2668,2672,5.835,3.85,5.225,0,1,0,0,0.012130129700459,2479.01074832659,-333.841707545104,84.2602626682891,-19.0244911351932,29.8362899959638
2673,2680,5.62,3.65666666666667,5.82333333333333,0.122,0.693,0.186,0.3182,0.010493201511797,2863.78434749232,-352.344863898882,72.9443208063429,2.80184635359705,27.3143128140409
2681,2699,5.9,4.69,5.63,0,1,0,0,0.090756031761567,1444.29735199223,-163.125746060074,147.272634066273,-14.0455728291846,19.9813279941921
2700,2715,5.740625,4.125625,5.425,0,1,0,0,0.066354258772668,1888.68095211752,-194.39562481317,112.524623073483,16.8603500253875,33.8501079152115
2716,2725,5.62142857142857,3.38571428571429,5.86285714285714,0,0.934,0.066,0.1027,0.013928789681327,3053.79367794155,-311.395713943837,71.1255739926076,5.35365594432957,14.6325022627333
2726,2775,5.57,3.86862745098039,5.48509803921569,0.03,0.873,0.097,0.9545,0.042270350546338,2738.33299692115,-247.86542216178,73.2282095164011,9.31741884736391,33.498088049111
2776,2828,5.26470588235294,3.87294117647059,5.60147058823529,0.062,0.914,0.024,-0.6249,0.023759964835609,1456.44190021079,-329.688590729713,136.387513689086,21.2714677825739,22.9638254224802
2829,2855,5.50060606060606,3.9530303030303,5.37909090909091,0.047,0.866,0.086,0.6382,0.050021372436798,3327.76230796621,-222.641711950831,61.5580219015075,44.3447259074983,33.511027569655
2856,2867,5.48833333333333,4.19166666666667,5.62333333333333,0.038,0.962,0,-0.25,0.074583522167366,3304.1307798276,-147.199984914665,63.6728440539626,26.2924072179856,17.8012896881141
2868,3094,5.65379912663755,4.02572052401747,5.60886462882096,0.079,0.827,0.093,0.848,0.033084528632421,2941.07770304439,-272.853147772793,67.2014901526349,7.07736380127312,28.2646691705759
3095,3099,5.105,3.04,5.52,0,1,0,0,0.033091108679611,1665.86186173351,-247.231405228219,132.892106536713,-20.8075302689562,19.8888249242182
3100,3161,5.13285714285714,4.11111111111111,5.50809523809524,0.105,0.808,0.087,-0.6148,0.030506039221871,2238.70912803314,-284.838040492381,99.5775048165301,-8.01876693629194,20.0394731774226
3162,3287,5.81494623655914,4.0110752688172,5.67290322580645,0.067,0.843,0.09,0.8954,0.016213402901193,2883.61715866956,-348.376667916005,71.3309826623591,3.54975879604808,29.5579548216046
3288,3390,5.58884615384616,3.89930769230769,5.556,0.084,0.821,0.095,0.8008,0.059179032021552,2536.51762046517,-170.172649501346,87.5978979042928,-18.2740119455475,12.6754160458512
3391,3580,5.60281437125749,3.97562874251497,5.69353293413174,0.051,0.859,0.09,0.9549,0.030944568436867,2057.71217670275,-277.462987153032,110.925428380324,6.38118468240847,23.432079157334
3581,3615,5.63538461538461,3.94846153846154,5.94538461538462,0.032,0.903,0.065,0.4576,0.064244763417499,2110.16169407634,-177.349275641001,105.110964015247,-3.79511214006748,28.9257815066983
3616,3645,5.91969696969697,3.90666666666667,5.87969696969697,0.114,0.801,0.085,-0.6069,0.127799275981355,2733.67705502738,-75.6138416971972,77.9668205517441,8.89436579786247,22.4187520838966
3646,3653,5.6325,3.36125,5.70125,0.027,0.973,0,-0.0516,0.211473667544908,1321.13422197049,-100.791957452468,135.411878983412,-2.54497300122801,26.5302431184106
3654,3659,6.21666666666667,4.29222222222222,5.55888888888889,0.068,0.852,0.08,0.1162,0.151225740010222,2732.96794976407,-79.650297237038,68.5894697663385,21.8685994131871,35.9070542188258
3660,3682,5.22666666666667,4.38111111111111,5.68666666666667,0.176,0.824,0,-0.8405,0.103958402342578,1956.92036213598,-159.331284396739,109.557871607837,-9.56376333489639,26.220800243377
3683,3689,5.59333333333333,4.21583333333333,5.14833333333333,0,0.861,0.139,0.7412,0.135963891154223,2355.04621903165,-72.3317781541034,90.9025130154583,6.1670491144587,26.250384349534
3690,3695,5.47,3.3475,5.77125,0,1,0,0,0.131702424752387,2197.31706462883,-70.5617532017543,103.69689416461,-16.9671289149551,15.6497084284275
3696,3712,5.035,3.92178571428571,5.15357142857143,0.197,0.774,0.029,-0.977,0.250223698219034,2190.52818104651,-9.49195680425752,96.8160666063764,-3.11492488931688,20.6571417115526
3713,3719,5.41,3.854,5.776,0,1,0,0,0.18076351422227,2049.10157795403,-40.6045435420112,109.786377317074,-6.30326056281945,17.1144369304111
3720,3723,5.294,3.426,5.276,0,1,0,0,0.087236048529528,1942.02787631731,-125.516558803896,118.399122402316,-7.33469282990098,24.0688679280328
3724,3727,5.603,3.99,5.603,0,1,0,0,0.064813603985803,2287.74387158596,-137.654439659559,106.219963111781,3.17938281275339,13.5340004809405
3728,3758,5.428,3.663,5.485,0.13,0.846,0.023,-0.8605,0.069303848109268,2184.08625557256,-173.522532396468,101.705502571278,-4.70778582165705,21.6399433582199
3759,3784,5.73133333333333,3.80066666666667,5.615,0.067,0.878,0.055,0.4501,0.046976509012368,2338.87081065904,-181.594335426498,95.1007794129195,-15.5810555955219,19.8229380809124
3785,3788,5.50142857142857,3.63,5.48571428571429,0,1,0,0,0.092376965672663,2284.234181086,-105.954236370712,98.8522751402896,7.70479223690424,17.9348311032096
3789,3806,5.52526315789474,4.28368421052631,5.36578947368421,0.09,0.878,0.032,-0.5802,0.157981113424349,2179.2230097848,-58.1523451354193,102.912793756939,-9.91006521952547,23.0158657759284
3806,3870,5.40133333333333,4.68066666666667,5.49133333333333,0.044,0.873,0.083,0.3699,0.19916574387603,2207.14582185605,-30.7531312811073,101.705206212574,0.648861761331238,18.2892585268896
3871,4060,5.41854961832061,4.29946564885496,5.45328244274809,0.097,0.835,0.068,-0.9497,0.086951014111147,2564.15685185846,-211.116371443286,85.3776500129229,4.9411063023103,22.3942743485482
4070,4241,5.45920353982301,4.05,5.52619469026549,0.052,0.931,0.017,-0.8924,0.090825950785485,2342.18742709314,-104.053818994349,99.0127422125802,-13.6595624852449,10.0083051019057
4249,4289,5.86866666666667,3.63833333333333,5.47333333333333,0,0.911,0.089,0.8122,0.049568279534161,1940.25377709705,-176.766483989275,116.066919558905,-11.3400808319704,15.6823457366454
4290,4409,5.52257142857143,3.52685714285714,5.49457142857143,0.058,0.893,0.049,-0.4486,0.038181578741495,1909.43221116703,-259.154689493426,113.17065471795,4.67607838021959,27.6079206902554
4419,4570,5.82169642857143,3.850625,5.76991071428571,0.055,0.828,0.117,0.9694,0.017572398577905,2532.08593563774,-328.829554801599,89.5708386580248,20.0508885444246,28.1881985481061
4575,4595,5.7090625,3.770625,5.604375,0.092,0.887,0.021,-0.8011,0.111812626487523,1760.96716374007,-119.083245421059,124.658548002428,1.13218569461589,31.0410389569665
4596,4614,5.948,4.307,5.67,0,1,0,0,0.131240095016699,2002.33836832705,-95.4338708799913,112.105719240873,3.47374252131144,33.0698940882152
4615,4691,5.33772151898734,4.16962025316456,5.41518987341772,0.121,0.861,0.018,-0.9803,0.149817056472696,2802.81668748262,-32.1720756608068,76.2720048466632,-10.8652704239544,32.2635054173798
4692,4730,5.51035714285714,4.22428571428571,5.28,0.096,0.849,0.055,-0.6476,0.133867409683153,2595.99942534992,-78.9716609124717,92.4412646001996,-14.7162690547925,18.6329586501446
4731,4740,4.90125,4.1475,5.3675,0,0.954,0.046,0.0772,0.08898497509383,2373.87216510808,-159.447930444634,93.0655348139648,-7.10108992898429,37.7271642461486
4741,4765,4.97615384615385,4.42307692307692,5.18384615384615,0.092,0.908,0,-0.5974,0.175500082714913,2469.7160331305,-12.8707151186761,94.4986741765112,-17.0499146064267,19.4181875214584
4766,4770,5.57,4.04333333333333,5.4,0.049,0.951,0,-0.296,0.151931646118559,2776.68700795367,-18.7913051474654,80.6593869640911,-9.88785175104704,30.8497500608654
4771,4785,5.41166666666667,4.27666666666667,5.46833333333333,0.121,0.779,0.099,-0.1593,0.188467256580218,2889.50559931058,3.4619638784096,75.8180898114116,2.64430915449841,20.2749605009185
4790,4800,5.64,3.8225,5.5275,0.073,0.806,0.122,0.3091,0.16736618427565,3122.45444158994,-12.5827360375149,66.5008505761408,-5.10255059585876,19.2540161254959
4801,4880,5.7,4.11814814814815,5.52277777777778,0.064,0.901,0.035,-0.6866,0.078345489251369,1991.32544722756,-162.977387811794,116.11343680557,-11.1139127999922,17.9987687256039
4881,5520,5.66821428571429,3.9802380952381,5.6927380952381,0.034,0.898,0.068,0.9239,0.102585682806213,2344.27403442545,-143.72839321175,96.3721119812709,-6.06220387145671,23.6259543286831
4981,5008,5.65695652173913,3.58913043478261,5.48521739130435,0.024,0.935,0.041,0.3578,0.079655666565068,2209.94084999767,-122.545455123062,103.732883916904,-22.3938664451547,23.2699593072783
5011,5099,5.74421052631579,3.99223684210526,5.63407894736842,0.021,0.91,0.069,0.9159,0.085252535793829,2141.95660109994,-165.700978992288,102.227330177342,2.38610244509565,29.2703503472354
5100,5217,5.45215189873418,4.39189873417722,5.35645569620253,0.137,0.796,0.066,-0.9791,0.068876953668747,2670.06788896439,-182.180647582305,86.4905957784678,-6.46551823319691,15.1768139701881
5218,5270,5.42607843137255,4.02490196078431,5.51980392156863,0.068,0.891,0.041,-0.7747,0.046937427917017,2242.43804330706,-218.947263414159,101.991377802178,-5.5278820658358,24.7365310949865
5275,5303,5.63857142857143,4.01619047619048,5.43238095238095,0.038,0.962,0,-0.4314,0.101411728481397,2399.51527529927,-120.173656044441,89.5390255116936,-5.07449644777531,24.5528898483046
5340,5405,5.18529411764706,4.16882352941177,5.45647058823529,0.057,0.924,0.019,-0.6808,0.198192722037032,2186.10796246291,-28.0947705042243,102.400368961752,-4.17618158572,28.7975438744557
5406,5418,4.66222222222222,4.9,4.99,0.112,0.888,0,-0.636,0.244894908739992,2258.57784209331,-1.74192394644374,98.0297677128068,-10.6698237163951,31.1846946132171
5424,5443,4.46461538461538,4.98692307692308,5.02461538461539,0.228,0.772,0,-0.93,0.159787991719628,2090.28014734628,-45.4936120372144,107.989482447764,-8.48384137415351,24.8361406452329
5444,5447,6.436,4.126,5.798,0,1,0,0,0.19092740185575,2452.58342187962,-6.01025750739567,90.1412409271042,-13.7480091515355,24.929906634081
5448,5454,4.6575,4.87625,5.53875,0,1,0,0,0.146399620263862,2247.61775896405,-51.4833257308534,101.728783627076,-7.53153083560784,21.7196922105265
5455,5525,4.82052631578948,4.57385964912281,5.10982456140351,0.077,0.9,0.023,-0.8858,0.16413800108625,2381.23804671509,-22.5512850445744,94.9355654420097,-11.2583322201058,18.9110001166147
5527,5537,5.50083333333333,4.24583333333333,5.16666666666667,0.071,0.929,0,-0.5067,0.124533224042204,2185.59221938827,-70.3920796739514,102.309322421727,-4.42892305631017,23.2756780454253
